path,name,utc_ctime_estimate,utc_modified_time_estimate,utc_accessed_time_estimate,megabytes,extension,type,raw_location,lat,lon,utc_metadata_creation_time
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_153808.mp4,20220315_153808.mp4,2024-12-13 12:21:48.732069016+00:00,2022-03-15 19:38:15+00:00,2024-12-14 08:57:15.482195139+00:00,61.090439,mp4,clip,+32.8169+035.4076/,32.8169,35.4076,2022-03-15 13:38:15+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154401.mp4,20220315_154401.mp4,2024-12-13 12:21:49.601076603+00:00,2022-03-15 19:44:06+00:00,2024-12-14 08:57:16.580979824+00:00,46.922482,mp4,clip,+32.8788+035.4726/,32.8788,35.4726,2022-03-15 13:44:06+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154556.mp4,20220315_154556.mp4,2024-12-13 12:21:50.913619518+00:00,2022-03-15 19:46:04+00:00,2024-12-14 08:57:17.440419197+00:00,65.149037,mp4,clip,+32.9021+035.4757/,32.9021,35.4757,2022-03-15 13:46:04+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_154747.mp4,20220315_154747.mp4,2024-12-13 12:21:51.205096483+00:00,2022-03-15 19:47:52+00:00,2024-12-14 08:57:15.830054522+00:00,44.49789,mp4,clip,+32.9066+035.4852/,32.9066,35.4852,2022-03-15 13:47:52+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155048.mp4,20220315_155048.mp4,2024-12-13 12:21:51.582400084+00:00,2022-03-15 19:50:53+00:00,2024-12-14 08:57:13.590409994+00:00,37.381329,mp4,clip,+32.9112+035.5349/,32.9112,35.5349,2022-03-15 13:50:53+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_155421.mp4,20220315_155421.mp4,2024-12-13 12:21:52.228977203+00:00,2022-03-15 19:54:27+00:00,2024-12-14 08:57:13.817251682+00:00,51.003113,mp4,clip,+32.9058+035.5555/,32.9058,35.5555,2022-03-15 13:54:27+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_160937.mp4,20220315_160937.mp4,2024-12-13 12:21:52.571761131+00:00,2022-03-15 20:09:43+00:00,2024-12-14 08:57:12.515391111+00:00,52.350411,mp4,clip,+32.9040+035.5720/,32.904,35.572,2022-03-15 14:09:43+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162046.mp4,20220315_162046.mp4,2024-12-13 12:21:53.049226999+00:00,2022-03-15 20:20:50+00:00,2024-12-14 08:57:12.967719316+00:00,35.809589,mp4,clip,+32.9104+035.5868/,32.9104,35.5868,2022-03-15 14:20:50+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162055.mp4,20220315_162055.mp4,2024-12-13 12:21:53.313594341+00:00,2022-03-15 20:21:00+00:00,2024-12-14 08:57:12.319724798+00:00,41.107878,mp4,clip,+32.9034+035.5717/,32.9034,35.5717,2022-03-15 14:21:00+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_162108.jpg,20220315_162108.jpg,2024-12-13 02:07:07.916595697+00:00,2022-03-15 20:21:09+00:00,2024-12-14 08:57:11.738624573+00:00,1.955708,jpg,pic,0,32.9034112,35.571716899722226,2022-03-15 14:21:08+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_162110.jpg,20220315_162110.jpg,2024-12-13 02:07:07.928596258+00:00,2022-03-15 20:21:11+00:00,2024-12-14 08:57:11.863466263+00:00,2.037847,jpg,pic,0,32.9034112,35.571716899722226,2022-03-15 14:21:11+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220315_162113.jpg,20220315_162113.jpg,2024-12-13 02:07:07.960749388+00:00,2022-03-15 20:21:15+00:00,2024-12-14 08:57:11.688465118+00:00,1.813686,jpg,pic,0,32.9034112,35.571716899722226,2022-03-15 14:21:14+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162704.mp4,20220315_162704.mp4,2024-12-13 12:21:53.530699967+00:00,2022-03-15 20:27:09+00:00,2024-12-14 08:57:11.519021273+00:00,33.823656,mp4,clip,+32.9035+035.5716/,32.9035,35.5716,2022-03-15 14:27:09+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162846.mp4,20220315_162846.mp4,2024-12-13 12:21:54.774532080+00:00,2022-03-15 20:29:05+00:00,2024-12-14 08:57:09.982428312+00:00,190.629954,mp4,clip,+32.9036+035.5716/,32.9036,35.5716,2022-03-15 14:29:05+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162914.mp4,20220315_162914.mp4,2024-12-13 12:21:55.192790270+00:00,2022-03-15 20:29:21+00:00,2024-12-14 08:57:09.358719826+00:00,58.138157,mp4,clip,+32.9036+035.5716/,32.9036,35.5716,2022-03-15 14:29:21+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_162926.mp4,20220315_162926.mp4,2024-12-13 12:21:56.203753710+00:00,2022-03-15 20:29:40+00:00,2024-12-14 08:57:10.914952517+00:00,135.508398,mp4,clip,+32.9036+035.5716/,32.9036,35.5716,2022-03-15 14:29:40+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_163002.mp4,20220315_163002.mp4,2024-12-13 12:21:56.645758390+00:00,2022-03-15 20:30:10+00:00,2024-12-14 08:57:09.620239735+00:00,62.092494,mp4,clip,+32.9036+035.5715/,32.9036,35.5715,2022-03-15 14:30:10+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_164336.mp4,20220315_164336.mp4,2024-12-13 12:21:58.797966242+00:00,2022-03-15 20:44:06+00:00,2024-12-14 08:57:07.639117718+00:00,298.23993,mp4,clip,+32.8965+035.5752/,32.8965,35.5752,2022-03-15 14:44:06+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_170552.mp4,20220315_170552.mp4,2024-12-13 12:21:59.377218962+00:00,2022-03-15 21:06:00+00:00,2024-12-14 08:57:06.938043833+00:00,80.198117,mp4,clip,+32.8977+035.6124/,32.8977,35.6124,2022-03-15 15:06:00+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_170713.mp4,20220315_170713.mp4,2024-12-13 12:22:00.613730669+00:00,2022-03-15 21:07:33+00:00,2024-12-14 08:57:06.056861877+00:00,186.698711,mp4,clip,+32.8978+035.6123/,32.8978,35.6123,2022-03-15 15:07:33+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_173351.mp4,20220315_173351.mp4,2024-12-13 12:22:01.248833418+00:00,2022-03-15 21:34:02+00:00,2024-12-14 08:57:03.805279970+00:00,97.010069,mp4,clip,+32.9020+035.6219/,32.902,35.6219,2022-03-15 15:34:02+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_173721.mp4,20220315_173721.mp4,2024-12-13 12:22:02.001136065+00:00,2022-03-15 21:37:34+00:00,2024-12-14 08:57:04.510460614+00:00,113.801384,mp4,clip,+32.9020+035.6219/,32.902,35.6219,2022-03-15 15:37:34+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_174113.mp4,20220315_174113.mp4,2024-12-13 12:22:02.449681759+00:00,2022-03-15 21:41:21+00:00,2024-12-14 08:57:04.221644163+00:00,67.830967,mp4,clip,+32.9045+035.6216/,32.9045,35.6216,2022-03-15 15:41:21+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_174541.mp4,20220315_174541.mp4,2024-12-13 12:22:03.353573084+00:00,2022-03-15 21:45:55+00:00,2024-12-14 08:57:05.056784868+00:00,136.85249,mp4,clip,+32.9045+035.6216/,32.9045,35.6216,2022-03-15 15:45:55+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_181131.mp4,20220315_181131.mp4,2024-12-13 12:22:03.698061705+00:00,2022-03-15 22:11:36+00:00,2024-12-14 08:57:00.865448952+00:00,49.829929,mp4,clip,+32.9035+035.5715/,32.9035,35.5715,2022-03-15 16:11:36+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185743.mp4,20220315_185743.mp4,2024-12-13 12:22:04.009310961+00:00,2022-03-15 22:57:48+00:00,2024-12-14 08:57:00.341645241+00:00,43.777065,mp4,clip,+32.8615+035.6450/,32.8615,35.645,2022-03-15 16:57:48+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185751.mp4,20220315_185751.mp4,2024-12-13 12:22:04.305038214+00:00,2022-03-15 22:57:56+00:00,2024-12-14 08:57:00.539735317+00:00,41.369915,mp4,clip,+32.8615+035.6450/,32.8615,35.645,2022-03-15 16:57:56+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185812.mp4,20220315_185812.mp4,2024-12-13 12:22:04.853381395+00:00,2022-03-15 22:58:20+00:00,2024-12-14 08:56:59.834225893+00:00,76.557708,mp4,clip,+32.8615+035.6450/,32.8615,35.645,2022-03-15 16:58:20+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_185957.mp4,20220315_185957.mp4,2024-12-13 12:22:05.111780643+00:00,2022-03-15 23:00:02+00:00,2024-12-14 08:57:00.172573328+00:00,36.403595,mp4,clip,+32.8615+035.6450/,32.8615,35.645,2022-03-15 17:00:02+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_190215.mp4,20220315_190215.mp4,2024-12-13 12:22:05.594650507+00:00,2022-03-15 23:02:23+00:00,2024-12-14 08:56:58.816531897+00:00,68.413759,mp4,clip,+32.8614+035.6450/,32.8614,35.645,2022-03-15 17:02:23+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_190310.mp4,20220315_190310.mp4,2024-12-13 12:22:05.829450369+00:00,2022-03-15 23:03:14+00:00,2024-12-14 08:56:59.132419109+00:00,31.07987,mp4,clip,+32.8615+035.6450/,32.8615,35.645,2022-03-15 17:03:14+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_212619.mp4,20220315_212619.mp4,2024-12-13 12:22:06.598553181+00:00,2022-03-16 01:26:26+00:00,2024-12-14 08:56:57.507003306+00:00,62.030181,mp4,clip,+32.9868+035.7087/,32.9868,35.7087,2022-03-15 19:26:26+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_213701.mp4,20220315_213701.mp4,2024-12-13 12:22:07.201077938+00:00,2022-03-16 01:37:11+00:00,2024-12-14 08:56:57.865554333+00:00,84.263985,mp4,clip,+32.9869+035.7087/,32.9869,35.7087,2022-03-15 19:37:11+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_222928.mp4,20220315_222928.mp4,2024-12-13 12:22:08.791030407+00:00,2022-03-16 02:29:46+00:00,2024-12-14 08:56:56.232235193+00:00,163.270803,mp4,clip,+32.9869+035.7087/,32.9869,35.7087,2022-03-15 20:29:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220315_231009.mp4,20220315_231009.mp4,2024-12-13 12:22:10.309436083+00:00,2022-03-16 03:10:19+00:00,2024-12-14 08:56:54.214740992+00:00,92.86434,mp4,clip,+32.9866+035.7087/,32.9866,35.7087,2022-03-15 21:10:19+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091832.mp4,20220316_091832.mp4,2024-12-13 12:22:12.467454195+00:00,2022-03-16 13:18:37+00:00,2024-12-14 08:56:52.586592197+00:00,40.748492,mp4,clip,+32.8609+035.6447/,32.8609,35.6447,2022-03-16 07:18:37+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091839.mp4,20220316_091839.mp4,2024-12-13 12:22:12.716801882+00:00,2022-03-16 13:18:44+00:00,2024-12-14 08:56:51.514065503+00:00,35.154831,mp4,clip,+32.8609+035.6447/,32.8609,35.6447,2022-03-16 07:18:44+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_091849.mp4,20220316_091849.mp4,2024-12-13 12:22:13.197046041+00:00,2022-03-16 13:18:57+00:00,2024-12-14 08:56:51.676140070+00:00,67.944805,mp4,clip,+32.8609+035.6447/,32.8609,35.6447,2022-03-16 07:18:57+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_104124.mp4,20220316_104124.mp4,2024-12-13 12:22:14.844857454+00:00,2022-03-16 14:41:28+00:00,2024-12-14 08:56:50.404869795+00:00,34.799123,mp4,clip,+32.8612+035.6457/,32.8612,35.6457,2022-03-16 08:41:28+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110317.mp4,20220316_110317.mp4,2024-12-13 12:22:15.291405916+00:00,2022-03-16 15:03:25+00:00,2024-12-14 08:56:48.986178875+00:00,62.216192,mp4,clip,+32.8932+035.7079/,32.8932,35.7079,2022-03-16 09:03:25+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110418.mp4,20220316_110418.mp4,2024-12-13 12:22:15.714958668+00:00,2022-03-16 15:04:25+00:00,2024-12-14 08:56:49.278692007+00:00,59.333875,mp4,clip,+32.8932+035.7079/,32.8932,35.7079,2022-03-16 09:04:25+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110429.mp4,20220316_110429.mp4,2024-12-13 12:22:15.897887230+00:00,2022-03-16 15:04:32+00:00,2024-12-14 08:56:48.894311428+00:00,21.225417,mp4,clip,+32.8904+035.6954/,32.8904,35.6954,2022-03-16 09:04:32+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_110437.mp4,20220316_110437.mp4,2024-12-13 12:22:16.425498486+00:00,2022-03-16 15:04:46+00:00,2024-12-14 08:56:49.549246311+00:00,75.869619,mp4,clip,+32.8904+035.6954/,32.8904,35.6954,2022-03-16 09:04:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_111804.mp4,20220316_111804.mp4,2024-12-13 12:22:16.664210081+00:00,2022-03-16 15:18:08+00:00,2024-12-14 08:56:49.982919216+00:00,33.529631,mp4,clip,+32.8644+035.8190/,32.8644,35.819,2022-03-16 09:18:08+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220316_112406.jpg,20220316_112406.jpg,2024-12-13 02:07:08.035148621+00:00,2022-03-16 15:24:07+00:00,2024-12-14 08:56:46.774091244+00:00,3.675748,jpg,pic,0,32.865887999722226,35.830962399722225,2022-03-16 09:24:06+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_112427.mp4,20220316_112427.mp4,2024-12-13 12:22:17.771977901+00:00,2022-03-16 15:24:40+00:00,2024-12-14 08:56:47.864151716+00:00,119.904634,mp4,clip,+32.8659+035.8310/,32.8659,35.831,2022-03-16 09:24:40+00:00
/media/kjb3/KJB320TB1/D1V1/Vids Clips Pics/1 Unsorted Pics/34 Galaxy S21 Ultra/Vol 6/20220316_113759.jpg,20220316_113759.jpg,2024-12-13 02:07:08.063632488+00:00,2022-03-16 15:37:59+00:00,2024-12-14 08:56:44.541754007+00:00,3.716706,jpg,pic,0,32.865876999722225,35.830832899722225,2022-03-16 09:37:59+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_113807.mp4,20220316_113807.mp4,2024-12-13 12:22:19.126055717+00:00,2022-03-16 15:38:15+00:00,2024-12-14 08:56:45.528488635+00:00,70.1869,mp4,clip,+32.8659+035.8308/,32.8659,35.8308,2022-03-16 09:38:15+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_114728.mp4,20220316_114728.mp4,2024-12-13 12:22:19.971226692+00:00,2022-03-16 15:47:37+00:00,2024-12-14 08:56:45.916665554+00:00,77.710735,mp4,clip,+32.8659+035.8308/,32.8659,35.8308,2022-03-16 09:47:37+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_114742.mp4,20220316_114742.mp4,2024-12-13 12:22:20.197999001+00:00,2022-03-16 15:47:46+00:00,2024-12-14 08:56:45.356593132+00:00,33.458252,mp4,clip,+32.8658+035.8308/,32.8658,35.8308,2022-03-16 09:47:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_120342.mp4,20220316_120342.mp4,2024-12-13 12:22:20.439360619+00:00,2022-03-16 16:03:46+00:00,2024-12-14 08:56:39.165378094+00:00,34.481546,mp4,clip,+32.8661+035.8308/,32.8661,35.8308,2022-03-16 10:03:46+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_120448.mp4,20220316_120448.mp4,2024-12-13 12:22:20.932662725+00:00,2022-03-16 16:04:56+00:00,2024-12-14 08:56:39.745454788+00:00,68.212089,mp4,clip,+32.8660+035.8306/,32.866,35.8306,2022-03-16 10:04:56+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_120723.mp4,20220316_120723.mp4,2024-12-13 12:22:21.923759222+00:00,2022-03-16 16:07:33+00:00,2024-12-14 08:56:39.327102900+00:00,82.87499,mp4,clip,+32.8663+035.8303/,32.8663,35.8303,2022-03-16 10:07:33+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_120837.mp4,20220316_120837.mp4,2024-12-13 12:22:22.206634283+00:00,2022-03-16 16:08:42+00:00,2024-12-14 08:56:38.627996922+00:00,40.118423,mp4,clip,+32.8664+035.8303/,32.8664,35.8303,2022-03-16 10:08:42+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_133944.mp4,20220316_133944.mp4,2024-12-13 12:22:24.817001104+00:00,2022-03-16 16:39:47+00:00,2024-12-14 08:56:36.839474916+00:00,23.148523,mp4,clip,+32.6918+035.6509/,32.6918,35.6509,2022-03-16 10:39:47+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134002.mp4,20220316_134002.mp4,2024-12-13 12:22:25.115391731+00:00,2022-03-16 16:40:07+00:00,2024-12-14 08:56:36.559142113+00:00,44.260397,mp4,clip,+32.6918+035.6509/,32.6918,35.6509,2022-03-16 10:40:07+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134105.mp4,20220316_134105.mp4,2024-12-13 12:22:25.937793493+00:00,2022-03-16 16:41:18+00:00,2024-12-14 08:56:36.017233133+00:00,122.203458,mp4,clip,+32.6918+035.6509/,32.6918,35.6509,2022-03-16 10:41:18+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134521.mp4,20220316_134521.mp4,2024-12-13 12:22:26.121610880+00:00,2022-03-16 16:45:25+00:00,2024-12-14 08:56:37.363061905+00:00,28.430913,mp4,clip,+32.6863+035.6562/,32.6863,35.6562,2022-03-16 10:45:25+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134545.mp4,20220316_134545.mp4,2024-12-13 12:22:26.476103783+00:00,2022-03-16 16:45:52+00:00,2024-12-14 08:56:37.948589087+00:00,52.888253,mp4,clip,+32.6856+035.6528/,32.6856,35.6528,2022-03-16 10:45:52+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134557.mp4,20220316_134557.mp4,2024-12-13 12:22:26.842594862+00:00,2022-03-16 16:46:03+00:00,2024-12-14 08:56:37.123171329+00:00,55.22879,mp4,clip,+32.6846+035.6522/,32.6846,35.6522,2022-03-16 10:46:03+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134618.mp4,20220316_134618.mp4,2024-12-13 12:22:27.086972237+00:00,2022-03-16 16:46:22+00:00,2024-12-14 08:56:36.946210623+00:00,36.491911,mp4,clip,+32.6825+035.6500/,32.6825,35.65,2022-03-16 10:46:22+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134629.mp4,20220316_134629.mp4,2024-12-13 12:22:27.403880358+00:00,2022-03-16 16:46:35+00:00,2024-12-14 08:56:37.739510059+00:00,47.805807,mp4,clip,+32.6822+035.6481/,32.6822,35.6481,2022-03-16 10:46:35+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_134658.mp4,20220316_134658.mp4,2024-12-13 12:22:28.041672707+00:00,2022-03-16 16:47:09+00:00,2024-12-14 08:56:31.589322567+00:00,96.257695,mp4,clip,+32.6845+035.6428/,32.6845,35.6428,2022-03-16 10:47:09+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_135237.mp4,20220316_135237.mp4,2024-12-13 12:22:28.216812372+00:00,2022-03-16 16:52:41+00:00,2024-12-14 08:56:32.656308651+00:00,24.25546,mp4,clip,+32.7062+035.5823/,32.7062,35.5823,2022-03-16 10:52:41+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_135247.mp4,20220316_135247.mp4,2024-12-13 12:22:28.697269440+00:00,2022-03-16 16:52:55+00:00,2024-12-14 08:56:32.058388233+00:00,69.574442,mp4,clip,+32.7070+035.5808/,32.707,35.5808,2022-03-16 10:52:55+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_135257.mp4,20220316_135257.mp4,2024-12-13 12:22:29.155171633+00:00,2022-03-16 16:53:05+00:00,2024-12-14 08:56:32.359349012+00:00,65.711505,mp4,clip,+32.7083+035.5790/,32.7083,35.579,2022-03-16 10:53:05+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_131942.mp4,20220316_131942.mp4,2024-12-13 12:22:22.739282131+00:00,2022-03-16 17:19:47+00:00,2024-12-14 08:56:29.108153105+00:00,34.922719,mp4,clip,+32.6937+035.4341/,32.6937,35.4341,2022-03-16 11:19:47+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_132041.mp4,20220316_132041.mp4,2024-12-13 12:22:23.377614975+00:00,2022-03-16 17:20:51+00:00,2024-12-14 08:56:29.269692659+00:00,93.042182,mp4,clip,+32.6938+035.4339/,32.6938,35.4339,2022-03-16 11:20:51+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_132055.mp4,20220316_132055.mp4,2024-12-13 12:22:23.675303459+00:00,2022-03-16 17:21:00+00:00,2024-12-14 08:56:28.914098263+00:00,42.922989,mp4,clip,+32.6938+035.4337/,32.6938,35.4337,2022-03-16 11:21:00+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_132132.mp4,20220316_132132.mp4,2024-12-13 12:22:24.059201956+00:00,2022-03-16 17:21:39+00:00,2024-12-14 08:56:28.569832087+00:00,56.294894,mp4,clip,+32.6938+035.4337/,32.6938,35.4337,2022-03-16 11:21:39+00:00
/media/kjb3/KJB320TB1/D2V1/Vids Clips Pics/2 Unsorted Clips/34 Galaxy S21 Ultra/Vol 6/20220316_132146.mp4,20220316_132146.mp4,2024-12-13 12:22:24.401050568+00:00,2022-03-16 17:21:52+00:00,2024-12-14 08:56:27.752871752+00:00,49.05641,mp4,clip,+32.6938+035.4336/,32.6938,35.4336,2022-03-16 11:21:52+00:00
